longitude,latitude,commune_insee,description
4.768484743,45.765898055,69081,Aucune piste cyclable 
4.756395819,45.783690011,69081,Circulation à double sen
4.839217103,45.781908343,69034,"Accès à la piste cyclable inexistant,   nécessite d'emprunter le trottoir sur une longueur importante avec le vélo cargo pour trouver une bordure bateau. "
4.761106063,45.761119592,69244,Contre sens pas possible
4.771264476,45.762174093,69244,Voiture ne respecte pas les vélo à contre sens et vont très vite
4.771361718,45.763965118,69244,Voie de vélo au sol car dangereux 
4.884994443,45.760795123,69266,Piste cyclable sur la voie voitures et bus
4.884521581,45.764589031,69266,carrefour compliqué à traverser en vélo
4.953491636,45.654178225,69283,Fin de la liste cyclable brutale
4.9513586,45.667482826,69283,
4.944722741,45.653000827,69283,Grand axe Sans aménagement permettant d'accéder à des surfaces commerciale
4.830754633,45.726518481,69123,
4.837383198,45.725521487,69123,
4.817806952,45.734061994,69123,
4.869618027,45.752805927,69123,"Carrefour très dangereux pour tout le monde !!! Les pistes sont mal définies , le croisement avec le tram est très dangereux pour tous les usagers. Faute de pistes bien faites et de de panneaux publicitaires ou feux , c’est l’anarchie. Beaucoup de tensions aux heures de pointe. "
5.000637202,45.771864092,69282,
4.998393773,45.77624855,69282,
4.835937187,45.76353627,69123,
4.933723523,45.767777925,69256,Travaux 
4.93196208,45.77816497,69256,Voiture 
4.918330975,45.782575248,69256,
4.990640353,45.766114665,69282,"Piste cyclable qui s'arrête avant le rond point. Obliger de s'insérer dans le flux des voitures, avec en plus des piquets métalliques en début/fin des pistes cyclables. "
4.997662192,45.771641127,69282,La nouvelle piste cyclable nous envoie dans le parc relais. En sens inverse des voitures. Aucun balisage au sol pour prévenir les voitures.
5.012764196,45.770015428,69282,En attente de marquage au sol 
4.853624917,45.727946939,69123,Les gens sorte de l’école sans regarder et squatte la piste cyclable avant de s’engager sur la route
4.843065058,45.772462091,69123,Les gens s’engage dans le carrefour alors que ça n’avance pas et bloque tout le passage juste pour gagner 4 mètres 
4.854664973,45.716784695,69259,Heure de trafic : les gens passent le feu alors que ça n’avance pas et reste bloqué sur la piste cycle 
4.966892267,45.761353792,69275,Rue sens unique qui mériterait des ralentisseurs pour limiter l vitesse
4.911953417,45.778785469,69256,
4.713904969,45.815495973,69250,La piste cyclable s'arrête 
5.048885278,45.796901329,69279,Toute la rue Nationale
5.059601348,45.797109092,69279,Toute la départementale (pas de piste cyclable)
5.041663964,45.787773351,69279,Toute la rue Pompidou
4.862982968,45.760542716,69123,Voiture qui stationne sur la piste
4.733687651,45.808576297,69072,Route dangereuse sans piste 
4.754684962,45.809004676,69072,
4.716865009,45.814471979,69250,Toute très étroite
4.71638589,45.814344059,69250,rue de lyon
4.9232781,45.724418956,69029,Aucun itinéraire prévu pour traverser le pont qui surplombe l'autoroute (entre Auchan et Décathlon)
4.886839862,45.730689169,69123,Aucun aménagement cycblabe sur cette petite portion de l'avenue - il faut contourner le bus (qui s'arrête très souvent à cet endroit) et les voitures
4.879866525,45.828782205,69292,"Trop serré avec les voitures dans les virages, peu de visibilité, pas éclairé la nuit"
4.877615183,45.839911338,69293,Axe majeur. Les voitures roulent très vite. Pas de piste cyclable c'est dommage et pas confortable. 
4.862972037,45.815683232,69088,"carrefour difficile avec bcp de voitures, camions, bus et pas d'aménagement adapté et assez visible pour les vélos"
4.890894117,45.816852567,69286,rond-point refait avec bc/pc mais il faut se torde la nuque pour pouvoir continuer en sécurité à vélo
4.955238877,45.661388966,69283,"Bande cyclable inadaptée qui passer derrière les voiture garées, qui dessert pourtant une école (donc besoin d'une piste sécurisée)"
4.923731968,45.724638337,69029,
4.842783478,45.746543131,69123,Jean macé
4.84557338,45.75252106,69123,
4.954019585,45.651349682,69283,"route trop fréquentée, circulation rapide des véhicules "
4.953570888,45.682837807,69290,"pas de piste cyclable ici , route très fréquentée"
4.951382772,45.666158778,69283,pas de piste cyclable 
4.874084608,45.772776157,69266,Stationnement systématique de véhicules sur bande cyclables
4.891328162,45.75574179,69266,Pb avec piétons et voie cyclable 
4.880511047,45.829474366,69293,
4.87746175,45.831118485,69293,
4.91827172,45.732782499,69029,Stationnement de camion sur la piste cyclable !
4.885612585,45.741218922,69123,Accès à la voie réservée dans le sens de la montée 
4.846914887,45.762550235,69123,
4.833517037,45.763254052,69123,
4.861202303,45.754711029,69123,
4.835612907,45.877026144,69003,
4.832104873,45.865568858,69003,
4.907880093,45.763067489,69266,
4.892181916,45.747733319,69123,
4.826535896,45.664774332,69100,Gris trafic 
4.81180913,45.680950167,69100,Route étroite 
4.892253852,45.782845591,69266,rond point pour aller entre Villeurbanne et  Vaulx en Velin
4.903827164,45.767873191,69266,idem
4.857074956,45.769844184,69123,carrefour en venant du Cours Vitton pour aller sur le boulevard des Brotteaux
4.867123177,45.770722745,69266,
4.872537824,45.763429037,69266,"circulation vélo en sens inverse dans une rue trop étroite, après un virage.... dangereujx"
4.955898594,45.773338649,69275,
4.832565378,45.779996344,69123,
4.8323274,45.778815121,69123,
4.870988815,45.75476615,69123,av felix faure
4.951250031,45.76016188,69275,Poste cyclable etroite
4.77145963,45.805397171,69116,"Rond point non aménagé et dangereux, beaucoup de circulation motorisée "
4.770272656,45.812005826,69116,"Sens unique non autorisé en double sens cyclable imposant un détour conséquent, alors qu’il s’agit d’un passage pour rejoindre le lycée horticole "
4.761837327,45.796510924,69072,Absence d’aménagement sur ce passage hors agglomération avec virages sans visibilité 
4.776088586,45.759328071,69244,"Avenue Charles de Gaulle  très utilisée par le trafic motorisé, sans aménagement cyclable "
4.76963757,45.766457953,69081,Carrefour très dangereux sans aménagement 
4.76814346,45.765430781,69081,Carrefour dangereux sans aménagement 
4.832205685,45.784785777,69034,Bande cyclable + ligne blanche encourage les dépassements dangereux le long du boulevard des Canuts. La bande cyclable s’arrête net avec un rétrécissement de chaussé (coté rue Coste) ce qui encourage encore les comportements dangereux.
4.872646368,45.816625962,69286,L'itinéraire cyclable nécessite de traverser une voie générale large où les vitesses sont élevés et les priorités rarement respectés.
4.887727472,45.820635862,69286,Priorités rarement respectées au croisement de la rue des contamines et de l'avenue de l'Ain.
4.772775923,45.813462593,69116,
4.775445288,45.818969006,69116,Pas d’aménagement sur cet axe
4.762591236,45.824934677,69116,Carrefour dangereux non aménagé 
4.805548143,45.775275729,69123,Carrefour très dangereux sans aménagement 
4.794034089,45.773586093,69123,Un double sens cyclable serait propice 
4.856992268,45.670305483,69276,Pas de pistes cyclables. Itinéraire partagé avec les véhicules motorisés qui ont tendance à rouler vite dans la montée. 
4.72251999,45.747316124,69069,Très dangereux car pour tourner les voitures de derrière n’attendent pas 
4.718257369,45.747347811,69069,Sortir de la rue de ponterle est aussi dangereux en voiture que en vélo 
4.807558969,45.776392058,69123,En face pont vers tunnel croix rousse
4.825618255,45.755077726,69123,Interruption brutale de la piste cyclable vers le nord
4.793452906,45.774266052,69123,Complexité ++ pour rejoindre la piste cyclable qui monte à Tassin 
4.832852396,45.767174776,69123,Dangereux carrefour
4.815181178,45.772088197,69123,pentu
4.819372691,45.752263389,69123,pentu + circulation motorisée
4.853818528,45.750482798,69123,gros travaux
4.996445887,45.779086888,69282,"Piste cyclable peu respectée, les véhicules serrent à droite gênant la circulation des vélos"
4.990242562,45.761252576,69282,Aménagement cyclable discontinu
4.753373304,45.758485899,69244,
4.863566003,45.754170587,69123,Important travaux du BHNS
4.875703577,45.754880131,69123,Important Travaux du BHNS
4.869723954,45.752758159,69123,Piste cyclable sur le trottoir et discontinue au niveau du carrefour avec le tram
4.866035987,45.772416176,69266,carrefour dangereux 
4.844393818,45.754899897,69123,Cours Gambetta dans le quartier Guillotière 
4.863031511,45.759884906,69123,Derrière la gare trop de voitures en double file 
4.908296414,45.70755635,69290,"Piste cyclable pas entretenue
Travaux récurent depuis 1 an"
4.745430433,45.756909817,69244,
4.712079424,45.759544402,69205,
4.867001057,45.754585058,69123,Les travaux qui rendent les routes impraticables
4.915998039,45.769905415,69256,"Avenue Grand-Clément : pas d'option cyclable (dédié ou sécurisé), malgré sa potentiel évident d'axe cyclable principale pour la ville. Une piste cyclable sécurisé le long du canal existe plus plain, mais s'arret à la limite Villeurbanne/Vaulx-en-Velin. Perte de potentiel enorme pour la qualité de vie de la ville, et pour l'infrastructure cyclable."
4.85508471,45.757114057,69123,
4.877356529,45.771756109,69266,
4.875652688,45.769285136,69266,Rue très étroite les voitures ne nous laissent pas passer lorsque nous sommes en contre sens 
4.88332892,45.768784579,69266,"travaux sur l'axe Emile Zola avec circulation alternée, très dangereux à vélo"
4.839543999,45.762015285,69123,Intersections sur les quais du Rhône--> piste cyclable et voitures qui tournent à droite = situation dangereuse
4.925727786,45.787052981,69256,"En me dirigeant vers le Parc de Miribel, cette fois. Je me mets sur la droite, dans le même sens que les voitures. Régulièrement, des automobilistes m'insultent en me disant que je n'ai qu'à emprunter la piste cyclable matérialisée en face (dans l'autre sens), ce que je ne fais pas car elle est étroite et d'autres cyclistes l'empruntent dans l'autre sens. Souvent on me frôle à grande vitesse, ou bien on me colle. Je pense que je vais finir par avoir un accident avec un automobiliste pressé."
4.847151486,45.753877082,69123,
4.832868995,45.767189461,69123,
4.815769491,45.729432768,69142,
4.903538888,45.766911413,69266,"Vers Laurent Bonnevay, pour arriver vers les berges du Rhône depuis la ville il est très difficile. Peut-être que je ne connais pas encore les bons trajets pour y arriver"
4.895668372,45.76077995,69266,
4.884645408,45.774614488,69266,"Toute la rue. En sens unique, les conducteurs ne regardent pas des 2 côtés "
4.84007299,45.755922213,69123,
4.871179922,45.745511095,69123,
4.856565351,45.749057562,69123,
5.048495631,45.797561919,69279,aller de jons a jonage a velo
4.96424452,45.732163114,69271,
4.96424452,45.732163114,69271,Piste cyclable légèrement surélevée sur un mini trottoir mais trop proche de la route où circule régulièrement des poids lourds avec parfois de lourdes charges. J'ai déjà vu un poids lourd qui a oublié de fermer sa porte arrière et qui s'est ouverte en roulant : un cycliste aurait pu être touché s'il avait été sur la piste cyclable à son niveau...
4.966031137,45.734487626,69271,Le passage de ce rond point a vélo est dangereux.
4.836738941,45.771129094,69123,Piste à sens inverse très étroite 
4.838420315,45.763505003,69123,Carrefour très dangereux
4.842265451,45.76773131,69123,Rue sens inverse pour traverser route et rejoindre piste cyclable sur trottoir d'en face
4.764502759,45.729241426,69089,
4.86175952,45.753973419,69123,Carrefour dangereux dû aux travaux
4.844980856,45.753904916,69123,"Secteur Guillotière, trafic routier + piéton importants entraînant des difficultés pour les cyclistes"
4.805380225,45.775324131,69123,"Multiples arrivées de voiture, pas de signalisation pour les cyclistes"
4.964963442,45.73839851,69271,
4.875623559,45.795963647,69034,
4.860675773,45.791019215,69034,
4.858741748,45.790672867,69034,
4.86960967,45.752804879,69123,Traversée du carrefour compliquée et dangereuse
4.861565474,45.757093685,69123,
4.857129152,45.769882976,69123,
4.805578688,45.769655928,69123,manque d'espace pour les vélos après une zone partagée avec les bus
4.801713198,45.762920917,69123,dépassements dangereux des voitures en raison du terre-plein central
4.878839518,45.743050112,69123,
4.875800938,45.749690285,69123,
4.862479577,45.756915967,69123,
4.90708094,45.751188144,69266,Traversée sous le périf
4.906632121,45.765167545,69266,Traversée vers laurent bonnevay et retour
4.884399809,45.768672501,69266,Carrefour zola nord sud dangereux
4.869636162,45.755246013,69123,"avenue felix faure, place rougest de l'isle, avenue lacassagne"
4.838425055,45.760233283,69123,
4.861941806,45.763672005,69123,Intersection entre 2 files à contre-sens
4.858138705,45.76366621,69123,Aménagement cyclable incitant à des manœuvres dangereuses
4.857025493,45.753376379,69123,"Rue tres étroite, en travaux, qui amène à de nombreux conflits"
4.879494913,45.82684817,69292,
4.889085205,45.782415317,69266,
4.88008119,45.762136267,69266,
4.840090389,45.72597415,69123,Travaux en cours. Les motos empruntent le trottoir  quand il y a des bouchons
4.824428901,45.731555511,69123,Travaux sans prise en compte du trafic important de velos.
4.818371718,45.739677119,69123,Les voitures tournant à gauche pensent avoir la priorité sur les vélos arrivant en face. Pas de signalisation adéquate.
4.890171917,45.759492203,69266,Travaux 
4.831513223,45.740530815,69123,transition quai du rhone> jean jaurès
4.796549879,45.775859339,69123,Accès à tassin depuis les quais
4.868831379,45.752723552,69123,itinéraires cyclables peu clairs
4.834980063,45.757734676,69123,véhicules garés fréquemment en double file
4.836034345,45.755800523,69123,
4.850913614,45.752605242,69123,
4.846668088,45.752112174,69123,
4.887788209,45.758762878,69266,Travaux
4.885938479,45.768251467,69266,Travaux
4.866519723,45.766500935,69123,Rupture de voie cyclable (contresens cycliste qui s'arrête brusquement et reprend plus tard)
4.884645958,45.769011891,69266,
4.882340398,45.764727879,69266,
4.861464475,45.756954505,69123,Travaux et bande cyclable non sécurisée
4.860343187,45.749363487,69123,Ici les gens font n'importe quoi
4.863098466,45.760143419,69123,Les voitures qui n'ont toujours pas compris qu'il n'y avait plus de dépose minute de ce coté
4.805175631,45.775311253,69123,
4.803633343,45.775553205,69123,
4.80664508,45.775144712,69123,
4.802492876,45.62026403,69096,
4.837234337,45.737556362,69123,voitures a l'arrêt en permanence sur la voie cyclable
4.830219493,45.748928295,69123,"fin de voie cyclable, compliqué de rejoindre perrache"
4.788194343,45.761247824,69123,rue de la Garde étroite - vitesse rapide des voitures - difficile de couper pour aller de l'autre côté de Tassin
4.768910684,45.766535836,69081,Carrefour très grand - dangereux pour les vélos
4.791118244,45.76205883,69123,"accès entre av. B. Buyer et voie verte en très mauvais état. chaussée éventrée, dangereuse aussi pour les poussettes et les valises."
4.841045209,45.779192403,69123,
4.838093355,45.772779495,69123,
4.858935754,45.779712729,69123,
4.821753071,45.751601256,69123,
4.823116865,45.75119889,69123,
4.830830793,45.748611116,69123,Point galiani et Perrache 
4.829310673,45.75150548,69123,Rue auguste comte et toute la presqu’île qui à mon avis doit être interdite aux voitures ! 
4.841101647,45.778301442,69123,Pas de voie à vélo !! 
4.99580382,45.777796157,69282,Avenue de Verdun 
4.999878561,45.766743232,69282,Rue de la République 
4.999051908,45.77448092,69282,Avenue de la Libération et rue du 8 mai 1945
4.912541522,45.772627546,69256,Pas de piste cyclable sur rue de cumin et carrefour dangereux 
4.880510667,45.857292417,69033,
4.881372245,45.8575624,69033,
4.85905725,45.849261999,69087,
4.847369059,45.834777078,69088,
4.831651956,45.845086223,69068,
4.86164165,45.760670298,69123,Piste cyclable passant devant la gare
4.860428342,45.787983336,69034,
4.860516713,45.78684331,69266,
4.841301683,45.767614414,69123,
4.878800278,45.83062649,69293,Absence totale de sécurité dans la montée du village qui est très dangereuse pour les vélos  dans les 2 sens et les voitures souvent trop vite
4.84124346,45.74528604,69123,Tout l'avenue Berthelot
4.874083957,45.763768939,69266,Le rond point du totem
4.834220657,45.762955717,69123,Le quartier aux alentours
4.837606892,45.768450786,69123,"La très belle piste cyclable du Pont Morand se termine en eau de boudin une fois arrivé sur la Place Pradel, on se retrouve au milieu des piétons sur un espace pas toujours simple à partager"
4.843030528,45.75523552,69123,Carrefour dangereux
4.804411243,45.775742381,69123,
4.80907319,45.774441741,69123,
4.838350219,45.747251426,69123,
4.832948374,45.785263413,69034,"Boulevard des Canuts coté caluire , vers la station Cuire, on doit changer de voie traverser trois rues à grande circualtion pour changer de coté de circulation alors qu'il y a un gran dtrottoir pour nous accueillir !!!!!"
4.838657113,45.792784078,69034,Arrêt de la voie vélo !!
4.851615359,45.797921238,69034,"Carrefour dangereux , le prend raremetn mais de mon souvenir, pas de circulation vélo prévue avec piéton par exemple"
4.808952114,45.77390117,69123,rupture piste cyclable et partage voie avec véhicules
4.840957975,45.759981053,69123,"carrefours dangereux car feu vert piéton/cycliste et voitures tournant à droite pour accéder au centre ville en même temps, manque de visibilité des automobilistes qui forcent parfois le passage volontairement ou non"
4.847992233,45.831660706,69063,pont
4.869551915,45.752842784,69123,Croisement dangereux dû à l'absence ou au partage de la piste cyclable avec les piétons
4.86485342,45.755535651,69123,Absence de piste cyclable
4.87437859,45.754836086,69123,Absence de piste cyclable sur la rue du Daphiné
4.815428807,45.729491238,69142,
4.861735738,45.767602307,69123,
4.90606716,45.764982404,69266,
4.969888797,45.73974135,69271,"centre ville, tracé au sol"
4.869454398,45.736584165,69123,Carrefour dangereux
4.913838589,45.710671459,69290,Piste cyclable coupée par des stop
4.853098587,45.753818327,69123,Bande cyclable trop etroite
4.972943796,45.754693211,69275,Route dangereuse 
4.936949704,45.667376316,69283,Pour accéder au gymnase
4.84826312,45.831838898,69088,Pont de Fontaines sans piste cyclable 
4.858506207,45.825033853,69088,Quai JB Simon sans piste cyclable
4.853843141,45.828838165,69088,Quai sans piste cyclable
4.951147959,45.667161341,69283,
4.808608381,45.774983026,69123,
4.80870298,45.773735936,69123,
4.953364658,45.682696835,69283,Route d'Heyrieux
4.94704787,45.685653539,69290,Rond point des sports
4.940661567,45.688648414,69290,Route d'Heyrieux
4.871250349,45.776082356,69266,Rue salengro
4.8629954,45.770493526,69266,Trop de voitures qui conduisent  mal et de gens qui traversent mal 
4.842947692,45.755342801,69123,
4.863332854,45.770531099,69266,
4.847256578,45.763552565,69123,Voie de vélo pas assez large 
4.869120083,45.754910046,69123,Travaux +++ dangereux +++
4.833182292,45.799106042,69123,
4.830321137,45.795804577,69034,
4.830523009,45.789728257,69034,"Chemin de la fontaine en sens interdit a la montée 
Chemin de la fontaine sens interdit Rue pierre brunier sens unique direction montée des forts /caluire 
peut être gênant pour le retour car montée de la Rochette interdit aux vélos très gênant."
4.830970497,45.748758885,69123,Du pont Gallieni vers confluence 
4.815684392,45.72985442,69142,"Pont de la Mulatière dangereux, passages avec les voitures "
4.810125596,45.718003698,69149,
4.833397371,45.793045853,69034,Sens unique gênant 
4.831642909,45.79179784,69034,Sens unique gênant 
4.828600196,45.787580665,69034,Interdit au vélo gênant 
4.847753321,45.751522789,69123,La grande Rue de la Guillotière depuis Gabriel Perry jusqu’à Garibaldi
4.890358199,45.776103375,69266,Villeurbanne 
4.821362058,45.672762818,69100,
4.823114997,45.67415066,69100,
4.82145104,45.671315462,69100,trop dangeureux
4.77778919,45.643178096,69046,Toute la descente de tranchissomme
4.872865815,45.755067071,69123,
4.866981229,45.747269419,69123,
4.878988455,45.830378661,69293,Les S de Sathonay… pas du tout sécurisé en vélo 
4.797810037,45.637370986,69260,"Rue de la rossignole pour se rendre à la gare de Vernaison, pas de piste cyclables "
4.790556847,45.638095468,69046,"Direction Charly, pas de pistes cyclables ni de trottoir"
4.806930318,45.714426741,69149,pas de piste cyclable
4.809655091,45.71737414,69149,pas de piste cyclable
4.802164519,45.711682591,69149,pas de piste cyclable
4.769428175,45.583967489,69091,
4.866145664,45.754424447,69123,
4.863810723,45.763708235,69123,Traversée de la rue Lafayette compliqué du a sas vélo trop petit
4.874007825,45.763514884,69266,"Absence de sas vélo , compliqué de tourner a gauche"
4.88035768,45.757100162,69266,Compliqué de tourner a gauche en étant a velo
4.804522469,45.713143756,69149,
4.807015449,45.71464015,69149,
4.809289746,45.716075428,69149,
4.869600354,45.752805957,69123,Carrefour dangereux avec un aménagement médiocre pour les vélos
4.814399931,45.78733634,69123,"Difficile de tourner à gauche (3 voies à traverser), piste cyclable en très mauvais état. Refus d'insertion pour tourner à gauche de la part des voitures."
4.84025829,45.756203132,69123,Intersection mal gérée
4.861851361,45.759493292,69123,"aménagements non adaptés, agressivité de certains taxi"
4.867457816,45.756659498,69123,il manque la possibilité de circuler d'ouest en est sur cette rue importante et commerciale
4.868034824,45.768561582,69266,"les voitures circulent souvent très vite sur les petites rues parallèles N-S de villeurbanne, y compris à l'approche d'un.e cycliste, les mises en danger sont fréquentes."
4.844343681,45.777775094,69123,
4.844277591,45.777890328,69123,"Le revêtement est très lisse. En cas de forte humidité, chaussée mouillé ou gelée du matin, c'est une patinoire !"
4.83443883,45.75381671,69123,Un feu dangereux car peu respecté par les voitures
4.829358148,45.759265579,69123,Travaux engendrant une signalisation vélo chaotique depuis plusieurs semaines
4.871638974,45.817933774,69292,Feu inadapté aux vélos 
4.874826804,45.82037901,69292,Passage de la voie cyclable à la route dangereux
4.793055192,45.646447841,69046,
4.801172511,45.650557786,69260,
4.789803289,45.648824744,69046,
4.880410814,45.769351607,69266,Bande cyclable séparé serait super 
4.84385884,45.776755559,69123,Carrefour voie lyonnaise 1 et parc tete dor
4.865744743,45.784678001,69266,
4.804810582,45.775394101,69123,"particulièrement passant de voiture, pas de place claire pour vélo"
4.805559458,45.772339131,69123,"voie cyclable sur un sens unique, pas de signalisation suffisamment claire de partage de route dans l'autre sens et rue étroite (pas de côte à côte possible, la durée courte du feu vert rend les véhicules très peu patients nous frôlant en accélérant pour passer avant le feu rouge)"
4.906115161,45.769823944,69266,Les vélos doivent traverser l'avenue pour rejoindre la piste du pont
4.905660556,45.76900834,69266,La piste du pont est partagée avec piétons et trottinette. Dangereuse
4.87213109,45.747371049,69123,"Route large, stationnements voiture sur bande cyclable, voitures roulent vite, manque de visibilité au croisement avec rue Fiol"
4.87378178,45.768601,69266,Voitures roulent vite et près des cyclistes
4.888636883,45.750871729,69123,Cohabitation délicate entre vélos et voitures 
4.979268083,45.735670119,69271,
4.855102602,45.711915581,69199,étroit et non adapté
4.870404242,45.752555966,69123,carrefour compliqué et dangereux vers la station tram et sur le début de la piste à partir de Lacassagne
4.844145006,45.777401639,69123,"traversées compliquées et dangereuses, mal adaptée pour se diriger vers le pont"
4.858513111,45.742213086,69123,
4.844055217,45.776744617,69123,
4.847622499,45.834751934,69088,
4.847650102,45.830847145,69063,
4.904412913,45.735078241,69029,Rond point dangereux 
4.908657894,45.727390902,69029,"Rue Lionel terray pour aller au parc de parilly  et centre aéré. Route voiture vitesse élevée, pas d'espace partagé avec les velos. Dangereux avec les enfants. "
4.916819694,45.731252151,69029,Passage sous le pont rebufer
4.82786578,45.775263004,69123,
4.829477691,45.772139952,69123,
4.825895666,45.776262343,69123,"quartier Croix-Rousse, plateau + pentes"
4.852489969,45.695953129,69199,Circulation voitures ou camions à vitesse excessive malgré la limitation à 30 km/h (un petit panneau). Pas de ralentisseur. Eclairage de la rue éteint (plusieurs réverbères). Présence de branches sur la piste cyclable à contre sens (sens Sud Nord) obligeant à rouler sur la route. Tracé de la piste inexistant  sur la partie la moins large. Absence de ralentisseur sur la descente pour faire ralentir les bolides qui roulent à plus de 90 km/h
4.885144201,45.771001711,69266,Toujours des voitures garés sur la piste cyclable
4.863640723,45.770448377,69266,Travaux
4.813144779,45.758293103,69123,
4.879649539,45.829724209,69293,Descente vers sathonay camp
4.877884367,45.833209705,69293,
4.841396544,45.779119191,69123,
4.881170055,45.777252224,69266,
4.879187539,45.777977573,69266,
4.790335839,45.610769685,69096,Tronçon très dangereux entre givors et grigny
4.776399674,45.81404264,69116,
4.770518645,45.818880752,69116,
4.778873146,45.8100407,69116,
4.805329024,45.775278938,69123,Rond point
4.801404521,45.775831834,69123,Rue Marietton
4.809226645,45.773822343,69123,
4.778561175,45.581021171,69091,
4.772868706,45.592038424,69091,
4.776816699,45.583318886,69091,
4.832814611,45.798885847,69123,
4.90321749,45.735460697,69029,
4.935662764,45.724716658,69290,
4.926105645,45.725678941,69029,
4.851527738,45.798080601,69034,
4.837055242,45.785122915,69034,
4.839889238,45.790541584,69034,
4.860231015,45.749416886,69123,intersection problématique dans le sens est-ouest. les voitures d'engangent alors que les voitures venant du nord n'ont pas encore dégagé la chaussée: les vélos ne peuvent pas passer et doivent se faufiller entre les voitures
4.837167287,45.757190477,69123,"dans le sens est ouest, pour traverser le pont et arriver sur de la barre, les voitures venant du nord n'ont pas fini, elle aussi d'essayer de passer. parfois, tout le carrfour est plein de voitures qui essaient de passer dans tous les sens, et les vélos essaient de se faufiler entre les voitures. "
4.832118333,45.844075884,69068,
4.832118333,45.844075884,69068,
4.833019089,45.847887105,69068,
4.778487208,45.779400104,69081,
4.790660981,45.637237405,69046,
4.842232081,45.795079062,69034,Accès à caluire 
4.861618372,45.727055827,69259,Le 8ème arrondissement 
4.827219854,45.797601596,69123,Continuité de la voie bleue interurbaine 
4.838072157,45.763482133,69123,traverser du quai pour traverser le Rhône en venant de la presqu'ile.
4.841112814,45.76354993,69123,Le carrefour est dangereux 
4.840354336,45.756239134,69123,
4.809535722,45.780511918,69123,"Carrefour TRES DANGEREUX, je vois des accidents régulièrement. Un rond point serait peut-être plus adapté ?"
4.792433494,45.640971705,69046,
4.840341899,45.756202324,69123,
4.838100615,45.768937987,69123,
4.815019794,45.730388049,69142,
4.793336483,45.644154313,69046,Route l'Etra
4.793168775,45.649712857,69046,Rue de Gobin. Pas de piste cyclable distincte 
4.794434227,45.656681724,69046,Pas de piste cyclable séparée 
4.869174008,45.752857436,69123,"La piste cyclable disparaît. On arrive sur une plate-forme d'échanges de transport (arrêts de tramway et de bus) donc très compliqué de circuler car absence de piste, on roule sur le trottoir par obligation car c'est là que nous amène la poste cyclable avant de s'achever et on doit éviter les piétons qui déferlent des transports. "
4.86019391,45.775701552,69266,
4.86019391,45.775701552,69266,
4.864930568,45.772414057,69266,sur cette partie pas de piste cyclable et la cohabitation est souvent problématique
4.842764625,45.755305071,69123,Carrefour dangereux quand on arrive depuis le pont de la Guillotière pour aller dans la grande rue de la Guillotière. La piste Cyclable est à gauche des voiture qui parfois vont tout droit et ne laissent pas passer les vélos. 
4.774595412,45.758292396,69244,Croisement difficile pour les vélos
4.770073869,45.764215956,69244,Secteur pas adapté pour les vélos
4.874777199,45.712008224,69259,"Au croisement, très difficile de passer de la direction nord sud à la direction ouest est"
4.868349635,45.719602644,69259,"Au croisement, de sud nord, vers est ouest"
4.884659605,45.768935101,69266,
4.884414884,45.766199051,69266,
4.890274894,45.759242349,69266,
4.826880898,45.749600432,69123,
4.812955077,45.757760676,69123,
4.757340461,45.770168172,69044,Route de Paris jusqu’à Tassin la demi lune
4.860779035,45.755037582,69123,
4.829535035,45.748694167,69123,Tunnel pas foufou
4.835858767,45.764396314,69123,"Rue de la république (portion Nord) trop d’usages sur une même rue (nombreux flux piétons, bus, livraisons, cyclistes…)"
4.878704009,45.743000095,69123,"Rond point de Grange Blanche : trop d’interfaces véhicules vélos qui sont mal gérées, dangereux et stressant"
4.820437613,45.752796918,69123,
4.843785575,45.777834158,69123,
4.843291013,45.776947192,69123,Croisements pas de place pour les velos 
4.834743689,45.783945051,69034,Disparition de la piste cyclable 
4.878507454,45.771604095,69266,
4.857937189,45.769091467,69123,partage de la voie de bus
4.863188275,45.770533847,69266,compliqué tout se croise
4.834279651,45.767309066,69123,Priorité grillée par les voiture venant du sud
4.913541533,45.773553924,69256,La piste cyclable partagée avec le bus est mal entretenues et les bus et les voitures roulent vite à côté des vélos
4.905194467,45.768073259,69266,On croise des vélos et des trotinettes électriques qui roulent vite mais la piste cyclable double sens est étroite
4.867142806,45.744844553,69123,
4.906717158,45.770587571,69266,Passage d'une voie de vélo miteuse à la voie de bus
4.912142567,45.772338345,69256,Manque de voie de vélo 
4.918904867,45.776184245,69256,Manque de piste cyclable 
4.998360918,45.780019773,69282,Avenue de verdun 
4.837879641,45.75152855,69123,
4.842536401,45.761425806,69123,
4.855030288,45.712082659,69199,Fin de piste cyclable qui arrive de la Route de Vienne et dangereuse à prendre en venant par le sud !
4.855174882,45.70865459,69199,Carrefour en travaux en très mauvais état 
4.886416294,45.758370363,69266,Travaux avec pleins de discontinuité de pistes …
4.874489426,45.755999498,69123,Gros carrefour pas clair pour les velos
4.93484525,45.724970065,69290,fin de piste cyclable
4.93384697,45.724319619,69290,"cédez le passage pour voiture, très rarement respecté par les véhicules"
4.932782138,45.720370319,69290,rond point très fréquenté et dangereux
4.850580906,45.752679245,69123,"Carrefour complexe avec de nombreuses phases de feux, les vélos traversent en tout sens à tout moment."
4.829641559,45.748814625,69123,La traversée de l'A7 à vélo est complexe et soumise à promiscuité.
4.841260848,45.779162356,69123,
4.834833562,45.775487891,69123,
