insee,latitude,longitude,description,categorie_detectee,score_urgence,score_facilite,niveau_facilite_label,flux_proche,location_flux,distance_flux_m,priorite_emoji,priorite_label,priorite_score,score_importance_global
69029,45.751676377,4.904063849,Trafic véhicules + manque d'aménagement + travaux,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3235.9738468858054,🟢,FAIBLE,1,36.45
69123,45.753865687,4.861667766,Impossible de ne pas utiliser le trottoir!,Conflit Piétons,1,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1994.915925289149,🟠,ÉLEVÉE,3,36.44
69029,45.751754783,4.903914995,La route de Genas est le le plus gros frein qui m'empêche de prendre le vélo quotidiennement pour aller au travail. Après quelques mois d'essais à vélo sur cette route j'ai préférer arrêter avant de subir des dommages physiques. Il faudrait revoir le partage de la route entre vélo/voiture/bus. A noter qu'il est toujours préférable d'avoir une voie dédiée au vélo.,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3239.094121197314,🟢,FAIBLE,1,36.44
69029,45.751754783,4.903914995,La route de Genas est le le plus gros frein qui m'empêche de prendre le vélo quotidiennement pour aller au travail. Après quelques mois d'essais à vélo sur cette route j'ai préférer arrêter avant de subir des dommages physiques. Il faudrait revoir le partage de la route entre vélo/voiture/bus. A noter qu'il est toujours préférable d'avoir une voie dédiée au vélo.,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3239.094121197314,🟢,FAIBLE,1,36.44
69123,45.787322732,4.812351891,Les piétons marchent en grand nombre sur la piste cyclable et c'est dangereux,Conflit Piétons,1,2,🟡 Moyen (Intervention),149.0,Rue de St-Cyr,302.36653361778224,🟢,FAIBLE,1,36.39
69266,45.752148742,4.902425371,Stationnement devant PMU et point relais sur bande Cyclable et voirie à 50km/h,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3300.541806115009,🟢,FAIBLE,1,36.24
69256,45.782968331,4.912587159,"Travaux, pas de piste cyclable",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2259.7900143770426,🟢,FAIBLE,1,36.22
69266,45.752110113,4.902306912,"véhicules motorisés frequemment garé sur bande cyclable, qui grillent les feux rouges et/ou roulent à vive allure. aménagement cyclables dangeureux (bande cyclables petites et le long des parking voiture)",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3310.409660307493,🟢,FAIBLE,1,36.21
69123,45.754110158,4.8631939,"Acces piste cyclable difficile. Pas de feux de circulation. Voitures + piétons + cyclistes dans les 2 sens de circulation, sans aménagement. C est l anarchie",Conflit Piétons,1,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,2115.355391158328,🟠,ÉLEVÉE,3,36.06
69123,45.754108813,4.863294718,Travaux importants trafic partagé,Conflit Piétons,1,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,2123.1252706499135,🟠,ÉLEVÉE,3,36.04
69029,45.752228235,4.901020373,"Toute le route de genas est dangereuse pour les vélos (forte circulation, automobilistes inconscients, stationnement sur bande ciclable quand il y en a une)",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3381.1833725040474,🟢,FAIBLE,1,35.98
69123,45.754166228,4.863625713,2 voies de vélo et 2 voies de piétons réduites à une largeur de 1m. On en attend combien de morts ? Et pas de solution proche.,Conflit Piétons,1,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,2149.3092525907987,🟠,ÉLEVÉE,3,35.95
69256,45.782448309,4.910080837,Plus de piste cyclable du aux travaux des tramways et les avenues sont très fréquentes et route abîmé,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2384.6905553195493,🟢,FAIBLE,1,35.82
69256,45.782199147,4.909746924,Actuellement le Mas du Taureau du fait des travaux du T9 + ZAC et idem à Villeurbanne sur Tolstoï T6,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2391.307486733072,🟢,FAIBLE,1,35.8
69256,45.780487619,4.908149615,croisement dangereux car travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2404.0041642858814,🟢,FAIBLE,1,35.76
69266,45.753023966,4.898377081,Zone en travaux qui entraîne bcp de tension. Stop (ligne jaune) jamais respectée à la jonction de la piste cyclable temporaire et la voix des voitures (direction Paul kruger),Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3496.3559405608416,🟢,FAIBLE,1,35.62
69266,45.780727328,4.907615616,"Sens unique pour travaux, jamais respecté par les automobilistes",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2453.0193829557716,🟢,FAIBLE,1,35.6
69256,45.784945508,4.911376441,Tout est en travaux et aucune piste cyclable pour rejoindre Hôtel de Ville,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2470.7220773010577,🟢,FAIBLE,1,35.55
69266,45.753558615,4.89605412,"Travaux du BHNS : pas d'indication des voies de circulation sur la chaussée que ce soit pour les voitures, les vélos et les piétons",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3615.5356950386586,🟢,FAIBLE,1,35.24
69123,45.745378324,4.865321741,Pas d'accès cyclable sécurisé entre piétons et véhicules motorisés (forte affluence).,Conflit Piétons,1,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,2395.292895931389,🟠,ÉLEVÉE,3,35.17
69123,45.756987839,4.852677296,"Je me suis faite renversée à ce carrefour, alors que je traversais sur la piste vélo au feu vert pour moi, car les voitures qui arrivent du cours garibaldi et tournent à droite sur la rue Paul Bert ont feu vert aussi : l'automobiliste ne m'a pas vu et j'ai eu une fracture du coccyx...",Signalisation & Marquage,1,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1392.9479706870286,🟠,ÉLEVÉE,3,35.02
69123,45.756848616,4.852831456,Tous les carrefours sont dangereux quand on rejoint ou que l'on quitté la rue Garibaldi avec les voitures qui ont le feu vert pour tourner et qui évitent de justesse les vélos qui ont le feu vert pour traverser,Signalisation & Marquage,1,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1398.2823283809137,🟠,ÉLEVÉE,3,35.01
69123,45.757048986,4.853077352,"Une bonne partie de la rue Paul Bert, sans aménagement (ou provisoire, effacé) et  revêtement très abimé. Mais franchement il y a beaucoup d'autres points durs problématiques dans Lyon.",Signalisation & Marquage,1,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1424.2586253498657,🟠,ÉLEVÉE,3,34.92
69266,45.759298549,4.890221576,"travaux, stationnement anarchique",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3747.842226246708,🟢,FAIBLE,1,34.82
69266,45.755920287,4.89219251,Gare de Villeurbanne : partage de la piste avec les piétons proximité avec les voitures,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3752.0519368780656,🟢,FAIBLE,1,34.8
69266,45.759390875,4.890044198,Quartier Grandclément - travaux et circulation dangereuse des véhicules (ambulances etc),Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3757.378022623636,🟢,FAIBLE,1,34.79
69266,45.759614551,4.889916568,"Ce carrefour n'est jamais respecté par les véhicules motorisés, qui s'engagent sans ménagement sur la voie de bus, au détriment de tous les panneaux. Avec les travaux, la situation dégénère au quotidien, malgré la présence de plusieurs écoles ...",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3758.538900088007,🟢,FAIBLE,1,34.78
69266,45.759614551,4.889916568,"Ce carrefour n'est jamais respecté par les véhicules motorisés, qui s'engagent sans ménagement sur la voie de bus, au détriment de tous les panneaux. Avec les travaux, la situation dégénère au quotidien, malgré la présence de plusieurs écoles ...",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3758.538900088007,🟢,FAIBLE,1,34.78
69266,45.759717994,4.889729443,Travaux longue durée = accident avec voiture,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3768.5472824463086,🟢,FAIBLE,1,34.75
69266,45.755642259,4.89176824,"Travaux du T3 : piste cyclable parfois encombrée de véhicules, très fréquentée par beaucoup d’usagers, voies étroites, des pâtés de goudron sur la piste cyclable qui deviennent des obstacles et entraînent un risque de chute",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3795.1758889947982,🟢,FAIBLE,1,34.67
69256,45.748141096,4.920839945,"Route de Genas avec les travaux, les bouchons qui impatientent les conducteurs, partage de la voie avec les voitures.
Même en vélo, on n'arrive pas à circuler sans bouchonner.",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2753.5546247597495,🟢,FAIBLE,1,34.65
69266,45.754057865,4.892808291,route de genas impossible en ce moment à cause des voitures et de l'entretient de la chaussée,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3804.9678782402416,🟢,FAIBLE,1,34.64
69266,45.759772781,4.889116517,Cheminement pas évident avec les bus et les travaux,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3811.661589990238,🟢,FAIBLE,1,34.62
69266,45.759630409,4.889131143,piste cyclable impossible à prendre dans a direction totem-grand clément avec file de voitures ininterrompu: piste cyclable sur la voie des voitures: il faudrait la mettre sur la voie des bus dans les 2 sens,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3815.6302764273087,🟢,FAIBLE,1,34.6
69266,45.759630409,4.889131143,piste cyclable impossible à prendre dans a direction totem-grand clément avec file de voitures ininterrompu: piste cyclable sur la voie des voitures: il faudrait la mettre sur la voie des bus dans les 2 sens,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3815.6302764273087,🟢,FAIBLE,1,34.6
69029,45.747318089,4.922996392,route en travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2772.9832209287865,🟢,FAIBLE,1,34.58
69266,45.755706524,4.89114005,"Travaux jonction des 2 trams, peu d'espace et face aux voitures et surtout compliqué face à un camion",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3835.9264480725706,🟢,FAIBLE,1,34.54
69123,45.744777363,4.867732265,"Trop de gens utilise la voie cyclable, piétons, livreur, automobilistes",Conflit Piétons,1,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,2593.8901432923612,🟠,ÉLEVÉE,3,34.54
69266,45.759140787,4.889052551,"Travaux très important sur la place et sur l'axe qui suit, aucune déviation pour les cycles et altércation + insulte de la part d'un automobiliste et menace avec son véhicule qui découle du partage infernal de la chaussée",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3839.177278050653,🟢,FAIBLE,1,34.53
69266,45.769362824,4.880327969,"Les vélos ne respectent pas souvent la priorité piétons, je pense à cause du droit de passage au feu rouge. Sensibiliser les cyclistes serait une bonne chose devant les stations de métro gratte-ciel.",Conflit Piétons,1,2,🟡 Moyen (Intervention),1439.0,Passerelle de la Paix,2756.280404839278,🟠,ÉLEVÉE,3,34.41
69266,45.759178446,4.888408891,"Route accidentée, travaux, voitures dangeureuses pour les autres usagers",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3884.9266022771803,🟢,FAIBLE,1,34.38
69256,45.745560132,4.928203814,"Toute la route de genas, l'endroit le plus dangeureux pour un vélo...peut etre juste apres le periphérique.... et en travaux depuis des années sans aucune amélioration. Aucun balisage clair pendant les travaux.",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2847.049096653489,🟢,FAIBLE,1,34.35
69266,45.75895162,4.888201229,voie de bus non respectée par les automobilistes + aménagements de travaux réduisant la largeur des voies = doublements dangereux pour les usagers légitimes de la voie de bus par des véhicules motorisés.,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3908.457550719456,🟢,FAIBLE,1,34.31
69266,45.75895162,4.888201229,voie de bus non respectée par les automobilistes + aménagements de travaux réduisant la largeur des voies = doublements dangereux pour les usagers légitimes de la voie de bus par des véhicules motorisés.,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3908.457550719456,🟢,FAIBLE,1,34.31
69123,45.753349534,4.85684947,Travaux Avenue Félix Faure peu éclairés et signalisation vélo peu claire et changeant d'un jour à l'autre,Signalisation & Marquage,1,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1617.5982913896576,🟠,ÉLEVÉE,3,34.31
69029,45.745348118,4.928672912,"Toute la portion de la route de Genas, notamment lors de travaux ++",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2862.9454942022353,🟢,FAIBLE,1,34.3
69029,45.7483668,4.917075637,"Dangereux ici, il vaut mieux rouler sur le trottoir, qui n'est pas fait pour nous...",Aménagement inadapté,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2866.559221137386,🟢,FAIBLE,1,34.29
69029,45.748527285,4.916434761,"Beaucoup de travaux, la route est en très très mauvaise état, pas de lumière la nuit et beaucoup de nid de poule et des véhicules circulant très vite.",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2876.722201806557,🟢,FAIBLE,1,34.26
69266,45.748658775,4.916086362,avec les travaux il n'y a plus de piste cyclable,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2878.462815686188,🟢,FAIBLE,1,34.25
69266,45.748924255,4.915244455,travaux permanents => on est plus dans Kho Lanta qu'autre  chose,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2888.8682159203295,🟢,FAIBLE,1,34.22
69256,45.763694888,4.933285985,"carrefour très mal fait, avec des franchissements de trottoirs trop hauts ou trop étroits, que l'on évite. j'y ai déjà eu un accident, il y a déjà eu un mort",Conflit Piétons,1,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,793.0339738037869,🟢,FAIBLE,1,34.21
69029,45.748965793,4.914912795,Secteur en travaux sans itinéraire alternatif balisé,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2899.2643738100655,🟢,FAIBLE,1,34.18
69081,45.775632999,4.794952394,"De manière générale, la rue Marietton dans son ensemble est un désastre. La circulation automobile y est dense alors qu'elle accueille aussi des flux piétons et vélo nombreux. La rue est étroite sans aucun aménagement, et comme elle est souvent embouteillée, les automobilistes sont très peu patients, accélèrent brutalement, ou encombrent les carrefours au feu rouge.
Plus précisément, le carrefour avec le boulevard de la Duchère est un océan d'asphalte alors qu'il donne accès au parc du Vallon.",Conflit Piétons,1,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,975.8824889828028,🟢,FAIBLE,1,34.18
69029,45.749242369,4.914162399,"travaux, pas d'aménagement pour les cyclistes",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2906.8843457984517,🟢,FAIBLE,1,34.16
69029,45.744599945,4.931301583,"Beaucoup de travaux, circulation dangereuse à vélo",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2913.6285525216317,🟢,FAIBLE,1,34.14
69081,45.775482578,4.794771129,"Voie partagé, agressivité.",Conflit Piétons,1,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,992.709309361244,🟢,FAIBLE,1,34.13
69266,45.75867995,4.887221441,aucune piste cyclables / délimitation au sol pour les vélos (travaux sur cette rue) à contresens des voitures alors que c'est étroit et que les voitures vont vites,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3990.1880160683922,🟢,FAIBLE,1,34.05
69123,45.775209429,4.79454778,"très compliqué de faire la liaison entre la piste cyclable Avenue Victor Hugo et les quais (obligé de rouler avec les voitures rue Marietton, pas de piste dédiée, pas de place…)",Conflit Piétons,1,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,1015.728955467898,🟢,FAIBLE,1,34.05
69123,45.753482763,4.857995034,"Avenue Félix Faure en travaux depuis 1 an, sol irrégulier (nids de poules, bosses gravats...). Circulation en sens inverse dangereuse car le balisage est mal positionné et la proximité des voitures en sens inverse ne met pas en sécurité",Signalisation & Marquage,1,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1707.3651138465452,🟠,ÉLEVÉE,3,34.02
69123,45.773613877,4.795050102,Impossibilité de remonter la rue du Bourbonnais jusqu'à la rue Marietton sans passer par le trottoir,Conflit Piétons,1,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,1031.3436603795963,🟢,FAIBLE,1,34.0
69029,45.744095165,4.932444789,du fait des travaux toute cette zone est compliquée et les voitures peut patientes,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2960.4229852751746,🟢,FAIBLE,1,33.99
69123,45.773581906,4.794874555,Difficultés pour tourner à gauche : voitures en face + trottoir trop haut passage du Béal,Conflit Piétons,1,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,1045.2888746433425,🟢,FAIBLE,1,33.96
69266,45.776419561,4.873992551,Beaucoup de travaux au niveau de ce carrefour avec des personnes qui ne respectent pas les feux.,Signalisation & Marquage,1,1,🟢 Facile (Quick Win),1439.0,Passerelle de la Paix,1872.7181304747055,🟠,ÉLEVÉE,3,33.88
69266,45.767105708,4.880273137,Des travaux très lourd pour le tram. Rien de prévu pour les vélos. Situation assez compliqué sur un axe assez stratégique dans le quartier pour piétons et vélos,Conflit Piétons,1,2,🟡 Moyen (Intervention),1439.0,Passerelle de la Paix,2932.4696133546727,🟠,ÉLEVÉE,3,33.84
69266,45.750757656,4.909266846,"travaux du BHNS, priorité aux voitures pendant les travaux, plus aucun aménagement vélo",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3015.3454323301344,🟢,FAIBLE,1,33.81
69123,45.753669263,4.858852189,"Toute l'avenue est très dangereuse depuis les travaux, la voie laissée aux vélos est trop étroite et en permanence obstrué par les barrières et panneaux des travaux",Signalisation & Marquage,1,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1775.3892359103863,🟠,ÉLEVÉE,3,33.81
69266,45.750852241,4.90901561,travaux route de Genas,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3020.9858621069925,🟢,FAIBLE,1,33.8
69123,45.776683023,4.807550173,"avec la trémie, la signalisation est étrange qd on ne connait pas les lieux",Signalisation & Marquage,1,1,🟢 Facile (Quick Win),133.0,Pont Fontaines RG,53.496390194132246,🟢,FAIBLE,1,33.78
69123,45.773591343,4.793852357,Particulièrement dangeureux jusqu'à l'espace piéton/cyclable plus bas,Conflit Piétons,1,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,1118.6895632719186,🟢,FAIBLE,1,33.72
69123,45.75365077,4.859387349,"En travaux depuis un long moment, avec une grosse problématique de respect dans la zone de la part des véhicules motorisés (vitesse excessive, feux rouges, priorité).C'est difficile en vélo mais c'est aussi très compliqué pour les piétons",Signalisation & Marquage,1,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1816.5702597980764,🟠,ÉLEVÉE,3,33.68
69029,45.750894513,4.907931107,"Passage sous périphérique, 8 voies voiture et vélo sur trottoir avec barrière au milieu",Aménagement inadapté,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3075.954151242449,🟢,FAIBLE,1,33.62
69029,45.750932027,4.907770138,"Lorsque je remonte la Rte de Gênas vers l'Est, je n'utilise pas la bande cyclable qui passe sur le trottoir. Le feu vélo pour retourner sur la route (sous le pont) est vert en même temps que celui des véhicules motorisés : l'insertion est dangereuse.
Je me sens plus en sécurité en restant sur la route pour traverser le carrefour et passer sous le pont.",Aménagement inadapté,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3081.756576235653,🟢,FAIBLE,1,33.6
69123,45.773553084,4.793241554,"Velo à contre-sens dans la montée faut d'alternatives. En face voiture qui arrivent rapidement car rue qui descend. En haut de la rue, aucunes issues pour les vélos qui sont obligés de prendre le trottoir",Conflit Piétons,1,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,1164.5825475442377,🟢,FAIBLE,1,33.58
69266,45.751254803,4.906930743,"aménagement cyclable dangereux : passage sur trottoir pour ressortir au milieu des vooitures quand elles ont vert, 2 voies voitures de véhicules qui roulent vite sans bande cyclable une fois passé le pont du periph direction est",Aménagement inadapté,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3102.91065553956,🟢,FAIBLE,1,33.54
69266,45.75146147,4.906090437,Travaux permanents il n’y a plus de piste cyclabe,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3134.504180051213,🟢,FAIBLE,1,33.44
69244,45.773405572,4.792574146,rue du bourbonnais ne peut pas être prise à contre sens à vélo et il n'sxiste aucun itinéraire alternatif pour rejoindre Tassin. Conséquence : les cyclistes prennent les trottoirs ou roulent à contre-sens ce qui est très dangereux.,Conflit Piétons,1,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,1218.8339723024756,🟢,FAIBLE,1,33.41
69123,45.773488407,4.792498269,"trottoir très dangereux: beaucoup de bosses, vive allure dans la descente avec un trottoir partagé avec les piétons et les sorties de résidence et de la station de lavage",Conflit Piétons,1,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,1221.2711882771387,🟢,FAIBLE,1,33.4
69266,45.751571511,4.905693422,"Tout le long de la route de Genas.
Difficulté avec le peu d'aménagement, les travaux, l'importante fréquentation par les voitures.",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3148.9206016536914,🟢,FAIBLE,1,33.39
69244,45.773423172,4.792395476,"Absente de piste lorsqu'on remonte la rue Mariette puis il faut couper la voie pour rejoindre la piste de l'autre côté. Puis la piste est mal marquée et les piétons sont souvent dessus ce qui peut être dangereux dans le sens tassin Lyon 9 car avec la descente , la vitesse,  les sorties de la station d autolavage et des boutiques , cela devient périlleux",Conflit Piétons,1,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,1231.2105054955784,🟢,FAIBLE,1,33.37
69029,45.751746241,4.904017927,"route trop étroite, circulation, travaux",Aménagement inadapté,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3233.6305535227148,🟢,FAIBLE,1,33.12
69029,45.751746241,4.904017927,"route trop étroite, circulation, travaux",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3233.6305535227148,🟢,FAIBLE,1,33.12
69029,45.751676377,4.904063849,Trafic véhicules + manque d'aménagement + travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3235.9738468858054,🟢,FAIBLE,1,33.11
69029,45.751794322,4.903683095,"Travaux, route dégradée",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3249.988153443983,🟢,FAIBLE,1,33.07
69266,45.764080735,4.880395889,"Toute la rue Verlaine est quasiment impraticable, travaux tram T6, bosses, trous, barrières, cheminements complexes, avec autos et piétons, tout le monde en bave.",Conflit Piétons,1,2,🟡 Moyen (Intervention),1439.0,Passerelle de la Paix,3193.875052988071,🟠,ÉLEVÉE,3,33.01
69266,45.752104882,4.902221928,Les travaux ont enlevé la piste cyclable ce qui rends la circulation très difficile,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3315.9369089240568,🟢,FAIBLE,1,32.86
69123,45.755748436,4.876179721,"Carrefour soit dangereux (en passant sur les voies), soit faisant perdre beaucoup de temps (nécessitant d’attendre à plusieurs feux piétons sur les passages piétons avec le conflits d’usage piétons / cyclistes)",Conflit Piétons,1,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,3136.9297126722945,🟠,ÉLEVÉE,3,32.81
69266,45.752443386,4.901281831,"La route de Gens est globalement désagréable et dangereuse pour les vélos, plus encore depuis qu'elle est en travaux",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3350.5641547195933,🟢,FAIBLE,1,32.75
69123,45.754110158,4.8631939,"Acces piste cyclable difficile. Pas de feux de circulation. Voitures + piétons + cyclistes dans les 2 sens de circulation, sans aménagement. C est l anarchie",Signalisation & Marquage,1,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,2115.355391158328,🟠,ÉLEVÉE,3,32.73
