insee,latitude,longitude,description,categorie_detectee,score_urgence,score_facilite,niveau_facilite_label
69123,45.775518149,4.794933616,Piste cyclable non terminée sur un axe très fréquenté,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.759994235,4.858291694,"Devant la gare, c'est le bordel : voie cyclable commune avec les bus, taxis et trams ...",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754822726,4.868754608,"Travaux sur l'Av. Félix Faure depuis 18 mois, l'axe qui etait agréable pour circuler avec des enfants est devenu un parcours du combattant.
Les aménagements cyclables temporaires sont déplacés et réduits constamment",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.731621036,4.823929001,Accès à la voie cyclable des berges mal aménagé,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753236336,4.856128048,Travaux en cours avec absence de piste cyclable temporaire. Voirie réduit ce qui entraine une très grande proximité entre véhicules motorisés et vélos.,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773871979,4.79292288,Pas de piste cyclable dans le sens vers Tassin,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.783477159,4.801575133,Pas de piste cyclable et tarif routier très dense.,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69244,45.773070146,4.792019971,Rejoindre ce début de piste direction Tassin en venant de la rue Marietton (sol espérée dans un ans ?),Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.774250373,4.793507027,Absence de piste cyclable et vitesse des voitures,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.731522795,4.824122796,Défaut de continuité de la piste cyclable. Les travaux du tram n'arrangent rien,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.731843399,4.842434637,Besoin d'un aménagement cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.759444971,4.890501356,Travaux et manque d'aménagements cyclables,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773526213,4.793756758,"pas de pistes cyclables, très forte concentration de circulation. Ne peut pas être emprunté dans le sens lyon > tassin (retour) car c'est une voie en sens unique et il faut faire un énorme détour, dangereux pour revenir sur la rue Marieton. C'est de loins le point le plus noir de l'ensemble de mes trajets.",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754887469,4.877329733,Fin brutale de la piste cyclable et nid de poule invisible sur les traits du passage piéton (j'ai manqué tomber et me faire écraser en tournant),Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.76203009,4.880335368,"piste cyclable partagée avec les voitures, rue souvent bouchonnée aux heures de pointe, ce qui rend impossible d'avancer. Souvent les vélos se déportent sur la voie du bus sur la gauche, mais ce n'est pas idéal car dangereux d'avoir les voitures sur sa droite",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69244,45.773380807,4.792376771,"tout simplement dangereux pour le cycliste qui veut soit aller à Ecully et se fait doubler dans un virage avec angles morts, ou soit veut prendre la piste cyclable vers Tassin et doit traverser de manière hyper dangereuse une 2x2voies, pour retrouver une piste cyclable discontinue où parquent régulièrement des voitures",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.724619679,4.844986904,"Travaux persistants, aménagement cyclable inexistant avec un conflit piéton/vélo + beaucoup d'usagers en vélo qui se rendent à leur travail à proximité de cette zone d'activité",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773508519,4.792626122,Carrefour où des vélos ne peuvent pas facilement prendre la piste cyclable en fonction de la route dont ils arrivent,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773599359,4.795011398,Pas de piste pour continuer de remonter la rue du bourbonnais en contre sens,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773576385,4.794453993,Pas de pistes et on est obligé de passer par cet axe pas pensé à vélo pour rejoindre le Valvert pour éviter des voitures à plus de 70km/h sur la rue Marietton voulant rejoindre le périphérique.,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754527393,4.866531339,Pas de piste de remplacement,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773555519,4.793544259,"Pas de piste cyclable, mais des travaux en cours me laisse penser que cela va changer",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753518167,4.859274713,"Zone de travaux, dangereux de passer de la piste cyclable à la route, pas d'aménagement temporaire",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69040,45.792710543,4.795005941,Piste cyclable trop interrompue,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.727757277,4.823922223,"fin de piste cyclable, croisement avec des rues où la piste cyclable est à double sens (obligé de passé sur les esplanades, trottoirs du quartiers, et ce jusqu'à la Cité internationale où le sparents sont obligés de déposer leurs enfant en double file sur cette rue étroite
pavés au sols qui sont glissants les jours de pluie (avec aussi en hiver, les feuilles des arbres qui glissent sur les pavés)",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.779120993,4.802063643,Pas de piste cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.759546356,4.889343016,"Pour aller vers cette partie de Lyon/Villeurbanne, les nombreux travaux de ces deux dernières années ainsi que l'absence de pistes cyclables  la rendent difficile",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754239973,4.865006002,"Travaux, voitures garées n'importe comment, route à sens unique mains avec double sens cyclable très dangereux",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.755446578,4.874244147,Les chicanes de Felix Faure. Les travaux d'assainissement ont crée plusieurs chicanes et le contre-sens cyclable n'est pas bien balisé,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.77371086,4.792737603,carrefour dangereux même pour les voitures. Difficultée à rejoindre la piste ciclable avenue victor Hugo car il faut traverser un axe routier très emprunté,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.731706717,4.824357973,piste cyclable interrompue,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.755688131,4.890856999,travaux extrêment dangereux et signalisation inexistante,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.77356084,4.792943618,Discontinuité cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753669436,4.858447907,Travaux de longue durée malgré un grand nombre de cyclistes la bande cyclable mise en place(contresens) est très dangereuse. Altercations et incidents en tout genre très réguliers.,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69244,45.77321813,4.792201969,accès à la piste cyclable depuis la chaussée opposée,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.772635064,4.856493036,Portion sans piste cyclable avec bcp de circulation,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.741252403,4.819419322,piétons qui traversent n'importe où (piste cyclable pas assez visible),Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.774549245,4.793553219,"Pas de bande cyclable, vehicules circulant a grande vitesse en ligne droite, route en mauvais etat sur les bordures, travaux qui reduisent l'espace en bord de route",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69244,45.773343974,4.79233603,Prolonger la piste de l'avenue Hugo jusqu'à rue Marietton et SURTOUT : faciliter son accès pour ceux qui vont vers Tassin,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753835555,4.859952519,"travaux constants, danger confrontation traffic, pistes trop petites et interrompues sans cesse",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.732486464,4.83906614,"Ruede Gerland  limité à 30km/h mais les auto y roulent souvent à plus de 70km/h, il manque des ralentisseurs notamment aux croisements où il y'a de nombreux accidents",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754248984,4.885856026,TRavaux qui n'en finissent pas route de Genas. Piste cyclable dégradée,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.731509203,4.82440148,Les cyclistes ne savent où passer pour rejoindre la bande cyclable avenue Debourg (sens O-E) et idem pour traverser le carrefour (sens E-O) et récupérer la piste vers le pont mode doux.,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.761930905,4.881268035,Cours tolstoi : Sens ouest->est  pas de voie cyclable : voie partagée avec les voitures (prévue comme telle mais sans aménagement et peu aisée) ou avec les bus (non prévue mais plus aisée),Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754158514,4.885680576,"le carrefour est extrèmement mal réalisé : velo et pietons se retrouvent en grappe condensée sur les mêmes voies le matin, à jongler avec des voitures qui ne savent pas si elles peuvent s'avancer. gros carrefour entre famille, vélo (pistes cyclables très fréquentées qui se rejoignent mais avec une coupure), tram et 3 voies + nombreux bus",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.75871692,4.887219585,"Avec les travaux, nids de poules en permanence (parfois sur une place mal éclairée ou pas éclairée) et contre sens cyclable non assuré (réservé piétons alors que les piétons ont un trottoir refait à neuf)",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69244,45.773405243,4.792486386,"En remontant la rue marietton, il faut traverser 4 voies pour remonter vers la rue Victor Hugo pour continuer la piste cyclable… dangereux",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.773720731,4.792730623,Rue horrible sans infrastructure cyclable et une quantité de voitures affolante,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.773202383,4.792080964,Absence d'accès à la piste cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.772836593,4.791602167,Voie piéton très étroite juste à côté voie cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754466141,4.866029674,"Les travaux interminables de l'avenue Félix Faure ont complètement ruiné l'état de la route et la prise en compte de la fréquentation, qui est très importante en heure de pointe, de cette voie par les cyclistes est quasi inexistantes.",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.752949633,4.853517276,"Toute la rue Félix Faure est dans un état exécrable avec une chaussée très dégradée depuis plus de 4 ans et des travaux incessants sans remise en l'état digne de ce nom. 
La portion de la rue Garibaldi qui rejoins l'avenue Félix Faure (après la fin de la piste cyclable) est dangereuse et impraticable depuis le démarrage des travaux d’enfouissement de la trémie (des trous énormes + voitures qui prennent toute la place)",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.744777363,4.867732265,"Trop de gens utilise la voie cyclable, piétons, livreur, automobilistes",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.725943465,4.845253251,"Le quartier est très utilisé par beaucoup de velotaffeurs mais pas totalement aménagé en piste cyclable ou sécurisé pour les vélos. Ici passage sous un pont route partagée, les voitures ne respectent pas toutes une distance correcte avec les vélos",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.745509751,4.8712393,Véhicules du marché garés proches de la piste et juste devant le feu rouge cyclistes,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.75365158,4.859186899,Pas de piste cyclable avenue Félix faure,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.756987839,4.852677296,"Je me suis faite renversée à ce carrefour, alors que je traversais sur la piste vélo au feu vert pour moi, car les voitures qui arrivent du cours garibaldi et tournent à droite sur la rue Paul Bert ont feu vert aussi : l'automobiliste ne m'a pas vu et j'ai eu une fracture du coccyx...",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.775209429,4.79454778,"très compliqué de faire la liaison entre la piste cyclable Avenue Victor Hugo et les quais (obligé de rouler avec les voitures rue Marietton, pas de piste dédiée, pas de place…)",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.757017708,4.852708471,jonction piste cyclable difficile,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.77565313,4.794965167,La traversée de Vaise et l’accès à la piste cyclable pour aller à Tassin sont inadaptés,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.773483993,4.792410207,il y a une pise cyclable qui débouche sur un neoud routier (des travaux sont en cours),Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.734442358,4.817979222,"pas de piste cyclable depuis la rue Vuillerme vers le pont raymond barre , obligation de traverser la station service et prendre la rue vuillerme à contresens des voitures sans piste cyclable",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.726296857,4.838471939,Poteaux au milieu de la piste cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.774344834,4.793417599,"Volume, forte proximité et vitesse des voitures, en l'absence de zone cyclable",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753026676,4.854220674,"Travaux longue durée, pas de bande cyclable, chaussée très dégradée",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.732565001,4.839238429,absence de station velov et box sécurisé,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69029,45.752228235,4.901020373,"Toute le route de genas est dangereuse pour les vélos (forte circulation, automobilistes inconscients, stationnement sur bande ciclable quand il y en a une)",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.755920287,4.89219251,Gare de Villeurbanne : partage de la piste avec les piétons proximité avec les voitures,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773536738,4.794065968,"Pas d’aménagement cyclable pour rattraper l’avenue Victor Hugo et sa piste cyclable vers Tassin + dangereux de passer par la rue Marietton, beaucoup de circulation, des voitures qui vont vites et des automobilistes exaspérés de ce quartier toujours congestionné par les embouteillages (matin/soir).",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69256,45.76378509,4.933091301,"Les travaux rendent impraticables la piste cyclable, les déviations mises en place sont dangereuses, changent tous les jours et parfaitement inadaptées aux différents modes doux (trottinettes notamment) en plus de rallonger le temps de trajet significativement car nécessite d'attendre que les voitures aient un feu rouge.",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.7735894,4.794428121,Pas de piste à contre sens,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.75782846,4.883634653,"Circulation très dense et voie étroite à cause des travaux, la piste en cours de construction n'avance plus depuis plusieurs mois",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754254593,4.886206207,Pas de voie cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.776595922,4.874040582,"Travaux, espaces cyclables à redéfinir",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.756042503,4.893741933,Présence récurrente de verre brisé sur la piste cyclable a proximité des bancs,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773543424,4.793497346,Pas de piste cyclable ou contre sens cyclable pour remonter vers Tassin,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.757646398,4.883135059,Piste vélo inexistante pendant led travaux et rue très étroit,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754249628,4.884799997,Croisement piste cyclable et voies voiture très compliqué,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754187276,4.863286264,"Travaux depuis 2 ans, suppression de la bande cyclable, impossible de respecter les deux sens cyclable de circulation",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.776893172,4.80545784,Pas de bande cyclable sur une partie de la route. Obligation de doubler les véhicules sur la voie à contre sens,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.744818307,4.870929697,"refus de priorité, stationnement dans les bandes",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69256,45.763758682,4.933320309,"Endroit compliqué pour un cycliste, du a franchir, beaucoup de feux grillés par les automobiles et les bus TCL. Mauvaise visibilité. File d attente au tresor public sur la piste cyclable. Mauvaise signaletique",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.761948846,4.88046136,"Cours Tolstoï vers grand Clément : circulation avec les voitures compliquées, pas de bande cyclable.",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69244,45.773428127,4.792435702,Manque de piste cyclable + Point de passage important de véhicules motorisés,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69029,45.746081656,4.926573199,Piste cyclable très souvent avec des voitures garées,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754854927,4.877273012,manque de priorité,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.726487789,4.8283492,"Travaux depuis plusieurs mois, sans itinéraire cyclable",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753270068,4.856018807,"travaux depuis 1 an avec contre sens cyclable trop étroit, en très mauvais état et non protégé",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754822773,4.868878426,"Les travaux depuis 2 ans, avec la file pour remonter c'est un bordel sans nom, les panneaux bouge tout les jours et les bagnole stationnent sur la piste",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.756977613,4.85270846,Véhicules motorisés ne respectant pas la piste cyclable voire l'empruntant !,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69256,45.777367007,4.919734062,Bouchons constants de voitures et pas de bande cyclable ni suffisamment d’espace pour les remonter,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753326319,4.856600383,Les deux couloirs de pistes cyclables ont été maintenus pendant les travaux mais cela était très dangereux,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69244,45.77281661,4.791706599,Arrêt brutal de la piste cyclable avec danger lié au rabattement des véhicules,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.736893821,4.816685876,"Pas forcément ultra dangereux mais il n'y a aucune continuité cyclable pour se rendre du musée Confluence au centre commercial, ce qui est vraiment dommageable car il y a des itinéraires sécurisés avant et après et une coupure complète sur ~1km",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.75146147,4.906090437,Travaux permanents il n’y a plus de piste cyclabe,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69116,45.812752662,4.777187873,piste cyclable pas tres large,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.777166702,4.803760072,Pas de piste cyclable sur cette voie très passante et à forte vitesse (30 km/h non respecté),Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.725547648,4.845042046,"Interruption piste cyclable, pas de place sous le pont et vitesse élevée des voitures sortant du périphérique 
+ Travaux sans alternative pour les cyclistes",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.774606558,4.793884555,Rejoindre la piste cyclable rue Victor Hugo en direction de Tassin en venant de Vaise est vraiment problématique !,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.731730087,4.824050523,Jonction avenue Debourg pont Raymond Barre compliquée (même avant les travaux du tram en cours). Manque de signalétique dans cette zone.,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.769400054,4.880343083,travaux + nombreux camions de livraison le matin qui empiètent sur la piste cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.764691511,4.880044327,"travaux, route mauvaise état depuis 2 ans, piste cyclable état précaire",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753394525,4.857155741,"Piste cyclable provisoire (travaux depuis plus d'un an) très dangereuse, accidentogène",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69044,45.776970758,4.751692956,Route très passante pas (encore) de piste cyclable. Projet pour 2026,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.75574179,4.891328162,Pb avec piétons et voie cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773586093,4.794034089,Un double sens cyclable serait propice,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.774266052,4.793452906,Complexité ++ pour rejoindre la piste cyclable qui monte à Tassin,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.769351607,4.880410814,Bande cyclable séparé serait super,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.77416321,4.793196492,Pas de bande/piste cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.773470695,4.792423093,Plus de piste cyclable très dangereux,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.785894047,4.803755464,"Route en travaux en montée, grande différence de vitesse avec peu d'espace lors des déplacements. travaux dûs à la création d'une piste cyclable bidirectionnelle, donc devrait fortement s'arranger",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754250673,4.885109371,Beaucoup de travaux pas de piste cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753327395,4.856752086,"Travaux en cours sur Félix Faure : « piste cyclable » temporaire, ridicule et dangereuse",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.735644234,4.817353787,pas de pistes cyclables séparées entre Confluence et la station Mue,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69029,45.751213658,4.906435948,Piste cyclable interrompue et pas protégée,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.745583897,4.871087605,"Toute la rue rebatel est dangereuse à contresens, avec notamment des stationnement qui coupent la piste cyclable",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.755632823,4.891144157,Conflit d'usage permanent de la piste cyclable avec les piétons le tram les voitres,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.759584309,4.856095937,Barrières de chantier cachant les piétons qui traversent la piste cyclable pour les cyclistes venant de l'Est,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69256,45.782448309,4.910080837,Plus de piste cyclable du aux travaux des tramways et les avenues sont très fréquentes et route abîmé,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.755619068,4.890921777,"Travaux ayant entraîné une dégradation de la piste, fermeture de piste avec une déviation dangereuse",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.761896031,4.880660215,Pas de piste cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773404686,4.792698578,Rejoindre vaise et tunnel croix-rousse depuis horloge via piste vélo,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69040,45.794185761,4.793486402,Manque un peu de largeur surtout dans le sens de la montée où on a des différentiels de vitesse importants avec les voitures. Il est parfois compliqué de tourner à gauche.,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.731699542,4.824009888,Pas de continuité entre piste cyclable avenue Debourg et le pont,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.735603494,4.817271339,Petite piste cyclable avec une rue où la vitesse de 30 n’est jamais respectée,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.75342925,4.857638718,Avenue Félix Faure mais pour cause de travaux (nous pouvons souligner depuis peu la mise en place d'une bande cyclable qui permet de mieux représenter la place du vélo sur la voie).,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69256,45.782968331,4.912587159,"Travaux, pas de piste cyclable",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.774764969,4.793787827,Comment rejoindre la piste cyclable de l'avenue Victor Hugo,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.774341804,4.793571826,Recouvrement entre vaise avec piste cyclable et aller vers ecully sur la route des voitures,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.733459084,4.839241301,Rue de gerland bitume dégradé lorsqu'on souhaite rester bien à droite pour ne pas se faire embêter par les voitures (pas de piste),Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.769370047,4.880561432,"Zone cyclable trop proche des automobilistes qui se garent, ouvrent une porte, stationnent",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.773437078,4.79240435,Une belle piste cyclable commence plus loin à gauche en direction de Tassin mais il n’y a pas de jonction depuis gare de Vaise.,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69088,45.827310302,4.85964075,"Vitesse excessive, passage vers la piste cyclable dans le sens descente (bande cyclable très étroite et non respectée)",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.773516829,4.792485519,Pas de piste cyclable sur cette partie de la rue Marietton. Il fait traverser la route pour aller en direction de Tassin et se retrouver à contresens des voitures.,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69040,45.792512765,4.795329891,Pas de piste cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.758381338,4.885997923,itinéraire vélo vers le sud ouest inexistant,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69244,45.772739537,4.791666233,fin d'un aménagement cyclable rendant compliqué le trajet Lyon --> Tassin,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69244,45.773274405,4.792322935,Rupture de piste cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.755682429,4.876017102,piste cyclable qui debouche sur la voie voiture devant un feu de circulation,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773958267,4.793127024,Direction Vaise (travaux aménagement cyclable en cours),Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.766234734,4.769421507,fin de la piste cyclable sans possibilité de traverser du bon côté de la route,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.773795935,4.792809753,Pas de pistes cyclable et circulation intense.,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.752148742,4.902425371,Stationnement devant PMU et point relais sur bande Cyclable et voirie à 50km/h,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.770485691,4.880371387,travaux du tram : on est autorisé à passer mais au bout de la rue  la piste vélo disparait...,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.785026947,4.889055522,"rond point excessivement dangereux à vélo, actuellement en travaux avec des modifications fréquentes proposant rarement un franchissement en sécurité, nombreux trous dans la piste longeant le cimetière et voitures garées le week-end.",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.731698475,4.824158754,"Travaux sans alternative, on est oblige de passer parmis les pietons, ou sur la voie de tram, ou de s'inserer dans la circulation des vehicules sans piste cyclable",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.776602226,4.875049291,Toujours des travaux à Villeurbanne qui grignotent les pistes cyclables,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.75867995,4.887221441,aucune piste cyclables / délimitation au sol pour les vélos (travaux sur cette rue) à contresens des voitures alors que c'est étroit et que les voitures vont vites,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773530753,4.794271069,Absence de double sens cyclable et d'aménagement cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.775386145,4.794879509,Sur ce point souvent en travaux et très très fréquenté sans piste cyclable on ne se sent pas en sécurité mais je n'ai jamais eu de soucis personnellement,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69081,45.766210289,4.769198167,Carrefour très complexe et dangereux. Pas d'aménagements cyclable pour le traverser en sécurité.,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.773591343,4.793852357,Particulièrement dangeureux jusqu'à l'espace piéton/cyclable plus bas,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.774037601,4.793123402,"Livreurs et autocars, garés sur piste cyclable + queues de poisson fréquentes par les véhicules qui ne semblent pas voir les vélos",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69256,45.779442198,4.910719557,Piste cyclable trop étroite et partage piétons dangereux avec les arrêts de bus,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754241224,4.884799962,Traversée compliquée (il faudrait un feu pour prioriser la piste cyclable),Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.745423451,4.871165125,Les automobilistes bouchonnent et coupent parfois la priorité aux vélos sur la piste cyclables,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753157662,4.854275246,Le contre sens-cyclable est très dangereux lorsqu'on remonte Felix Faure. Le véhicules slaloment entre les vélos des deux côtés,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.754979081,4.870426539,J’attend la piste cyclable qui va en ville,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
